names,links,category
Gisela Richter,https://en.wikipedia.org//wiki/Gisela_Richter,List_of_women_anthropologists
Gladys Reichard,https://en.wikipedia.org//wiki/Gladys_Reichard,List_of_women_anthropologists
Grace Crowfoot,https://en.wikipedia.org//wiki/Grace_Crowfoot,List_of_women_anthropologists
Gudrun Corvinus,https://en.wikipedia.org//wiki/Gudrun_Corvinus,List_of_women_anthropologists
Halleh Ghorashi,https://en.wikipedia.org//wiki/Halleh_Ghorashi,List_of_women_anthropologists
Hannah Landecker,https://en.wikipedia.org//wiki/Hannah_Landecker,List_of_women_anthropologists
Hannah Marie Wormington,https://en.wikipedia.org//wiki/Hannah_Marie_Wormington,List_of_women_anthropologists
Harriet Boyd Hawes,https://en.wikipedia.org//wiki/Harriet_Boyd_Hawes,List_of_women_anthropologists
Harriet Cosgrove,https://en.wikipedia.org//wiki/Harriet_Cosgrove,List_of_women_anthropologists
Heather Botting,https://en.wikipedia.org//wiki/Heather_Botting,List_of_women_anthropologists
Heather Burke,https://en.wikipedia.org//wiki/Heather_Burke,List_of_women_anthropologists
Heather Horst,https://en.wikipedia.org//wiki/Heather_Horst,List_of_women_anthropologists
Heather Hurst,https://en.wikipedia.org//wiki/Heather_Hurst,List_of_women_anthropologists
Heather Levi,https://en.wikipedia.org//wiki/Heather_Levi,List_of_women_anthropologists
Heather McKillop,https://en.wikipedia.org//wiki/Heather_McKillop,List_of_women_anthropologists
Helen Codere,https://en.wikipedia.org//wiki/Helen_Codere,List_of_women_anthropologists
Helen Fisher ,https://en.wikipedia.org//wiki/Helen_Fisher_(anthropologist),List_of_women_anthropologists
Helen Geake,https://en.wikipedia.org//wiki/Helen_Geake,List_of_women_anthropologists
Helen Leach,https://en.wikipedia.org//wiki/Helen_Leach,List_of_women_anthropologists
Helen Perlstein Pollard,https://en.wikipedia.org//wiki/Helen_Perlstein_Pollard,List_of_women_anthropologists
Helena Wulff,https://en.wikipedia.org//wiki/Helena_Wulff,List_of_women_anthropologists
Helene Hagan,https://en.wikipedia.org//wiki/Helene_Hagan,List_of_women_anthropologists
Helene J. Kantor,https://en.wikipedia.org//wiki/Helene_J._Kantor,List_of_women_anthropologists
Henrietta Moore,https://en.wikipedia.org//wiki/Henrietta_Moore,List_of_women_anthropologists
Henriette Mertz,https://en.wikipedia.org//wiki/Henriette_Mertz,List_of_women_anthropologists
Hilda Kuper,https://en.wikipedia.org//wiki/Hilda_Kuper,List_of_women_anthropologists
Hilda Lockhart Lorimer,https://en.wikipedia.org//wiki/Hilda_Lockhart_Lorimer,List_of_women_anthropologists
Hilde Danielsen,https://en.wikipedia.org//wiki/Hilde_Danielsen,List_of_women_anthropologists
Hilde Frafjord Johnson,https://en.wikipedia.org//wiki/Hilde_Frafjord_Johnson,List_of_women_anthropologists
Hilma Granqvist,https://en.wikipedia.org//wiki/Hilma_Granqvist,List_of_women_anthropologists
Homa Hoodfar,https://en.wikipedia.org//wiki/Homa_Hoodfar,List_of_women_anthropologists
Hortense Powdermaker,https://en.wikipedia.org//wiki/Hortense_Powdermaker,List_of_women_anthropologists
Ida Halpern,https://en.wikipedia.org//wiki/Ida_Halpern,List_of_women_anthropologists
Ilse Schwidetzky,https://en.wikipedia.org//wiki/Ilse_Schwidetzky,List_of_women_anthropologists
Ingeborg Scheibler,https://en.wikipedia.org//wiki/Ingeborg_Scheibler,List_of_women_anthropologists
Ingrid Rüütel,https://en.wikipedia.org//wiki/Ingrid_R%C3%BC%C3%BCtel,List_of_women_anthropologists
Irawati Karve,https://en.wikipedia.org//wiki/Irawati_Karve,List_of_women_anthropologists
Irit Ziffer,https://en.wikipedia.org//wiki/Irit_Ziffer,List_of_women_anthropologists
Irma McClaurin,https://en.wikipedia.org//wiki/Irma_McClaurin,List_of_women_anthropologists
Isabella Abbott,https://en.wikipedia.org//wiki/Isabella_Abbott,List_of_women_anthropologists
Jacqueline Roumeguere-Eberhardt,https://en.wikipedia.org//wiki/Jacqueline_Roumeguere-Eberhardt,List_of_women_anthropologists
Jacquetta Hawkes,https://en.wikipedia.org//wiki/Jacquetta_Hawkes,List_of_women_anthropologists
Jacqui Wood,https://en.wikipedia.org//wiki/Jacqui_Wood,List_of_women_anthropologists
Jane C. Goodale,https://en.wikipedia.org//wiki/Jane_C._Goodale,List_of_women_anthropologists
Jane E. Buikstra,https://en.wikipedia.org//wiki/Jane_E._Buikstra,List_of_women_anthropologists
Jane I. Guyer,https://en.wikipedia.org//wiki/Jane_I._Guyer,List_of_women_anthropologists
Jane MacLaren Walsh,https://en.wikipedia.org//wiki/Jane_MacLaren_Walsh,List_of_women_anthropologists
Janet Bennion,https://en.wikipedia.org//wiki/Janet_Bennion,List_of_women_anthropologists
Janet D. Spector,https://en.wikipedia.org//wiki/Janet_D._Spector,List_of_women_anthropologists
Janet Davidson,https://en.wikipedia.org//wiki/Janet_Davidson,List_of_women_anthropologists
Janet Roitman,https://en.wikipedia.org//wiki/Janet_Roitman,List_of_women_anthropologists
Janice Boddy,https://en.wikipedia.org//wiki/Janice_Boddy,List_of_women_anthropologists
Janine R. Wedel,https://en.wikipedia.org//wiki/Janine_R._Wedel,List_of_women_anthropologists
Jean Briggs,https://en.wikipedia.org//wiki/Jean_Briggs,List_of_women_anthropologists
Jean Comaroff,https://en.wikipedia.org//wiki/Jean_Comaroff,List_of_women_anthropologists
Jean Lave,https://en.wikipedia.org//wiki/Jean_Lave,List_of_women_anthropologists
Jean Schensul,https://en.wikipedia.org//wiki/Jean_Schensul,List_of_women_anthropologists
Jeanne Arnold,https://en.wikipedia.org//wiki/Jeanne_Arnold,List_of_women_anthropologists
Jeanne Guillemin,https://en.wikipedia.org//wiki/Jeanne_Guillemin,List_of_women_anthropologists
Jennifer Moody,https://en.wikipedia.org//wiki/Jennifer_Moody,List_of_women_anthropologists
Jessica Greenberg,https://en.wikipedia.org//wiki/Jessica_Greenberg,List_of_women_anthropologists
Jill Pruetz,https://en.wikipedia.org//wiki/Jill_Pruetz,List_of_women_anthropologists
Joan Halifax,https://en.wikipedia.org//wiki/Joan_Halifax,List_of_women_anthropologists
Joan Metge,https://en.wikipedia.org//wiki/Joan_Metge,List_of_women_anthropologists
Joann Kealiinohomoku,https://en.wikipedia.org//wiki/Joann_Kealiinohomoku,List_of_women_anthropologists
Jocelyn Toynbee,https://en.wikipedia.org//wiki/Jocelyn_Toynbee,List_of_women_anthropologists
Johnnetta B. Cole,https://en.wikipedia.org//wiki/Johnnetta_B._Cole,List_of_women_anthropologists
Jolan Babus,https://en.wikipedia.org//wiki/Jolan_Babus,List_of_women_anthropologists
Jorun Solheim,https://en.wikipedia.org//wiki/Jorun_Solheim,List_of_women_anthropologists
Jovita González,https://en.wikipedia.org//wiki/Jovita_Gonz%C3%A1lez,List_of_women_anthropologists
Joyce Marcus,https://en.wikipedia.org//wiki/Joyce_Marcus,List_of_women_anthropologists
Judith Becker,https://en.wikipedia.org//wiki/Judith_Becker,List_of_women_anthropologists
Judith Berman,https://en.wikipedia.org//wiki/Judith_Berman,List_of_women_anthropologists
Judith E. Glaser,https://en.wikipedia.org//wiki/Judith_E._Glaser,List_of_women_anthropologists
Judith Lynne Hanna,https://en.wikipedia.org//wiki/Judith_Lynne_Hanna,List_of_women_anthropologists
Judith Shapiro,https://en.wikipedia.org//wiki/Judith_Shapiro,List_of_women_anthropologists
Judy Birmingham,https://en.wikipedia.org//wiki/Judy_Birmingham,List_of_women_anthropologists
Julia Averkieva,https://en.wikipedia.org//wiki/Julia_Averkieva,List_of_women_anthropologists
Julia Elena Fortún,https://en.wikipedia.org//wiki/Julia_Elena_Fort%C3%BAn,List_of_women_anthropologists
June Helm,https://en.wikipedia.org//wiki/June_Helm,List_of_women_anthropologists
June Nash,https://en.wikipedia.org//wiki/June_Nash,List_of_women_anthropologists
K. Aslihan Yener,https://en.wikipedia.org//wiki/K._Aslihan_Yener,List_of_women_anthropologists
Karen Ho,https://en.wikipedia.org//wiki/Karen_Ho,List_of_women_anthropologists
Karen McCarthy Brown,https://en.wikipedia.org//wiki/Karen_McCarthy_Brown,List_of_women_anthropologists
Karen Nakamura,https://en.wikipedia.org//wiki/Karen_Nakamura,List_of_women_anthropologists
Karen Ramey Burns,https://en.wikipedia.org//wiki/Karen_Ramey_Burns,List_of_women_anthropologists
Kari Bruwelheide,https://en.wikipedia.org//wiki/Kari_Bruwelheide,List_of_women_anthropologists
Karolyn Smardz Frost,https://en.wikipedia.org//wiki/Karolyn_Smardz_Frost,List_of_women_anthropologists
Kate Fox,https://en.wikipedia.org//wiki/Kate_Fox,List_of_women_anthropologists
Katharina C. Rebay,https://en.wikipedia.org//wiki/Katharina_C._Rebay,List_of_women_anthropologists
Katharina Galor,https://en.wikipedia.org//wiki/Katharina_Galor,List_of_women_anthropologists
Katharine Elizabeth Dopp,https://en.wikipedia.org//wiki/Katharine_Elizabeth_Dopp,List_of_women_anthropologists
Katherine Routledge,https://en.wikipedia.org//wiki/Katherine_Routledge,List_of_women_anthropologists
Kathleen Gough,https://en.wikipedia.org//wiki/Kathleen_Gough,List_of_women_anthropologists
Kathleen M. Adams,https://en.wikipedia.org//wiki/Kathleen_M._Adams,List_of_women_anthropologists
Kathleen Musante DeWalt,https://en.wikipedia.org//wiki/Kathleen_Musante_DeWalt,List_of_women_anthropologists
Kathleen O'Neal Gear,https://en.wikipedia.org//wiki/Kathleen_O%27Neal_Gear,List_of_women_anthropologists
Kathrine S. French,https://en.wikipedia.org//wiki/Kathrine_S._French,List_of_women_anthropologists
Kathryn Woolard,https://en.wikipedia.org//wiki/Kathryn_Woolard,List_of_women_anthropologists
Katherine Ann Dettwyler,https://en.wikipedia.org//wiki/Katherine_Ann_Dettwyler,List_of_women_anthropologists
Kathy Reichs,https://en.wikipedia.org//wiki/Kathy_Reichs,List_of_women_anthropologists
Katrina Karkazis,https://en.wikipedia.org//wiki/Katrina_Karkazis,List_of_women_anthropologists
Katy Gardner,https://en.wikipedia.org//wiki/Katy_Gardner,List_of_women_anthropologists
Katya Gibel Mevorach,https://en.wikipedia.org//wiki/Katya_Gibel_Mevorach,List_of_women_anthropologists
Kay Warren ,https://en.wikipedia.org//wiki/Kay_Warren_(anthropologist),List_of_women_anthropologists
Keewaydinoquay Peschel,https://en.wikipedia.org//wiki/Keewaydinoquay_Peschel,List_of_women_anthropologists
Kim Yeshi,https://en.wikipedia.org//wiki/Kim_Yeshi,List_of_women_anthropologists
Kris L. Hardin,https://en.wikipedia.org//wiki/Kris_L._Hardin,List_of_women_anthropologists
Kristen Gremillion,https://en.wikipedia.org//wiki/Kristen_Gremillion,List_of_women_anthropologists
Kristen R. Ghodsee,https://en.wikipedia.org//wiki/Kristen_R._Ghodsee,List_of_women_anthropologists
L. Taylor Hansen,https://en.wikipedia.org//wiki/L._Taylor_Hansen,List_of_women_anthropologists
Laura Bohannan,https://en.wikipedia.org//wiki/Laura_Bohannan,List_of_women_anthropologists
Laura Nader,https://en.wikipedia.org//wiki/Laura_Nader,List_of_women_anthropologists
Laurette Séjourné,https://en.wikipedia.org//wiki/Laurette_S%C3%A9journ%C3%A9,List_of_women_anthropologists
Layla AbdelRahim,https://en.wikipedia.org//wiki/Layla_AbdelRahim,List_of_women_anthropologists
Lee Ann Newsom,https://en.wikipedia.org//wiki/Lee_Ann_Newsom,List_of_women_anthropologists
Leela Dube,https://en.wikipedia.org//wiki/Leela_Dube,List_of_women_anthropologists
Leila Badre,https://en.wikipedia.org//wiki/Leila_Badre,List_of_women_anthropologists
Lélia Gonzalez,https://en.wikipedia.org//wiki/L%C3%A9lia_Gonzalez,List_of_women_anthropologists
Lesley Gill,https://en.wikipedia.org//wiki/Lesley_Gill,List_of_women_anthropologists
Mrs. Leslie Milne,https://en.wikipedia.org//wiki/Mrs._Leslie_Milne,List_of_women_anthropologists
Leslie Van Gelder,https://en.wikipedia.org//wiki/Leslie_Van_Gelder,List_of_women_anthropologists
Leyla Neyzi,https://en.wikipedia.org//wiki/Leyla_Neyzi,List_of_women_anthropologists
Lida Shaw King,https://en.wikipedia.org//wiki/Lida_Shaw_King,List_of_women_anthropologists
Lila Abu-Lughod,https://en.wikipedia.org//wiki/Lila_Abu-Lughod,List_of_women_anthropologists
Lina Fruzzetti,https://en.wikipedia.org//wiki/Lina_Fruzzetti,List_of_women_anthropologists
Linda Braidwood,https://en.wikipedia.org//wiki/Linda_Braidwood,List_of_women_anthropologists
Linda Dégh,https://en.wikipedia.org//wiki/Linda_D%C3%A9gh,List_of_women_anthropologists
Linda L. Barnes,https://en.wikipedia.org//wiki/Linda_L._Barnes,List_of_women_anthropologists
Linda L. Layne,https://en.wikipedia.org//wiki/Linda_L._Layne,List_of_women_anthropologists
Linda M. Hunt,https://en.wikipedia.org//wiki/Linda_M._Hunt,List_of_women_anthropologists
Lisa Curran,https://en.wikipedia.org//wiki/Lisa_Curran,List_of_women_anthropologists
Lisa Peattie,https://en.wikipedia.org//wiki/Lisa_Peattie,List_of_women_anthropologists
Lisa Rofel,https://en.wikipedia.org//wiki/Lisa_Rofel,List_of_women_anthropologists
Lisbeth Haas,https://en.wikipedia.org//wiki/Lisbeth_Haas,List_of_women_anthropologists
Lívia Járóka,https://en.wikipedia.org//wiki/L%C3%ADvia_J%C3%A1r%C3%B3ka,List_of_women_anthropologists
Liza Dalby,https://en.wikipedia.org//wiki/Liza_Dalby,List_of_women_anthropologists
Lorna Marshall,https://en.wikipedia.org//wiki/Lorna_Marshall,List_of_women_anthropologists
Lorraine Copeland,https://en.wikipedia.org//wiki/Lorraine_Copeland,List_of_women_anthropologists
Louise Burkhart,https://en.wikipedia.org//wiki/Louise_Burkhart,List_of_women_anthropologists
Louise Leakey,https://en.wikipedia.org//wiki/Louise_Leakey,List_of_women_anthropologists
Lourdes Gutiérrez Nájera,https://en.wikipedia.org//wiki/Lourdes_Guti%C3%A9rrez_N%C3%A1jera,List_of_women_anthropologists
Lucy Goodison,https://en.wikipedia.org//wiki/Lucy_Goodison,List_of_women_anthropologists
Lucy Mair,https://en.wikipedia.org//wiki/Lucy_Mair,List_of_women_anthropologists
Lucy Suchman,https://en.wikipedia.org//wiki/Lucy_Suchman,List_of_women_anthropologists
Luisa Accati,https://en.wikipedia.org//wiki/Luisa_Accati,List_of_women_anthropologists
Luisa Maffi,https://en.wikipedia.org//wiki/Luisa_Maffi,List_of_women_anthropologists
Lydia T. Black,https://en.wikipedia.org//wiki/Lydia_T._Black,List_of_women_anthropologists
Lyn Miles,https://en.wikipedia.org//wiki/Lyn_Miles,List_of_women_anthropologists
Lynne P. Sullivan,https://en.wikipedia.org//wiki/Lynne_P._Sullivan,List_of_women_anthropologists
Mabel Cook Cole,https://en.wikipedia.org//wiki/Mabel_Cook_Cole,List_of_women_anthropologists
Mabel Lang,https://en.wikipedia.org//wiki/Mabel_Lang,List_of_women_anthropologists
Madeleine Colani,https://en.wikipedia.org//wiki/Madeleine_Colani,List_of_women_anthropologists
Madeline Kneberg Lewis,https://en.wikipedia.org//wiki/Madeline_Kneberg_Lewis,List_of_women_anthropologists
Mai Yamani,https://en.wikipedia.org//wiki/Mai_Yamani,List_of_women_anthropologists
Makaziwe Mandela,https://en.wikipedia.org//wiki/Makaziwe_Mandela,List_of_women_anthropologists
Malika Zeghal,https://en.wikipedia.org//wiki/Malika_Zeghal,List_of_women_anthropologists
Marcia C. Inhorn,https://en.wikipedia.org//wiki/Marcia_C._Inhorn,List_of_women_anthropologists
Margaret B. Blackman,https://en.wikipedia.org//wiki/Margaret_B._Blackman,List_of_women_anthropologists
Margaret Bender,https://en.wikipedia.org//wiki/Margaret_Bender,List_of_women_anthropologists
Margaret Elizabeth Ashley-Towle,https://en.wikipedia.org//wiki/Margaret_Elizabeth_Ashley-Towle,List_of_women_anthropologists
Margaret Lantis,https://en.wikipedia.org//wiki/Margaret_Lantis,List_of_women_anthropologists
Margaret Lock,https://en.wikipedia.org//wiki/Margaret_Lock,List_of_women_anthropologists
Margarete Bieber,https://en.wikipedia.org//wiki/Margarete_Bieber,List_of_women_anthropologists
Margarethe Lenore Selenka,https://en.wikipedia.org//wiki/Margarethe_Lenore_Selenka,List_of_women_anthropologists
Margherita Guarducci,https://en.wikipedia.org//wiki/Margherita_Guarducci,List_of_women_anthropologists
Margrét Hermanns Auðardóttir,https://en.wikipedia.org//wiki/Margr%C3%A9t_Hermanns_Au%C3%B0ard%C3%B3ttir,List_of_women_anthropologists
Marguerite Dupire,https://en.wikipedia.org//wiki/Marguerite_Dupire,List_of_women_anthropologists
Mari Lyn Salvador,https://en.wikipedia.org//wiki/Mari_Lyn_Salvador,List_of_women_anthropologists
Maria Fadiman,https://en.wikipedia.org//wiki/Maria_Fadiman,List_of_women_anthropologists
Maria Reiche,https://en.wikipedia.org//wiki/Maria_Reiche,List_of_women_anthropologists
Maria Teschler-Nicola,https://en.wikipedia.org//wiki/Maria_Teschler-Nicola,List_of_women_anthropologists
Marianne Gullestad,https://en.wikipedia.org//wiki/Marianne_Gullestad,List_of_women_anthropologists
Marie-Françoise Guédon,https://en.wikipedia.org//wiki/Marie-Fran%C3%A7oise_Gu%C3%A9don,List_of_women_anthropologists
Marija Makarovič,https://en.wikipedia.org//wiki/Marija_Makarovi%C4%8D,List_of_women_anthropologists
Marika Moisseeff,https://en.wikipedia.org//wiki/Marika_Moisseeff,List_of_women_anthropologists
Marilyn Houlberg,https://en.wikipedia.org//wiki/Marilyn_Houlberg,List_of_women_anthropologists
Marilyn Ivy,https://en.wikipedia.org//wiki/Marilyn_Ivy,List_of_women_anthropologists
Marilyn Strathern,https://en.wikipedia.org//wiki/Marilyn_Strathern,List_of_women_anthropologists
Marina Cunin,https://en.wikipedia.org//wiki/Marina_Cunin,List_of_women_anthropologists
Marion Elizabeth Blake,https://en.wikipedia.org//wiki/Marion_Elizabeth_Blake,List_of_women_anthropologists
Marjan Mashkour,https://en.wikipedia.org//wiki/Marjan_Mashkour,List_of_women_anthropologists
Marjorie Halpin,https://en.wikipedia.org//wiki/Marjorie_Halpin,List_of_women_anthropologists
Marjorie Shostak,https://en.wikipedia.org//wiki/Marjorie_Shostak,List_of_women_anthropologists
Marta Turok,https://en.wikipedia.org//wiki/Marta_Turok,List_of_women_anthropologists
Martha Kaplan,https://en.wikipedia.org//wiki/Martha_Kaplan,List_of_women_anthropologists
Martha Rhoads Bell,https://en.wikipedia.org//wiki/Martha_Rhoads_Bell,List_of_women_anthropologists
Martha Warren Beckwith,https://en.wikipedia.org//wiki/Martha_Warren_Beckwith,List_of_women_anthropologists
Mary Albright,https://en.wikipedia.org//wiki/Mary_Albright,List_of_women_anthropologists
Mary-Ann Ochota,https://en.wikipedia.org//wiki/Mary-Ann_Ochota,List_of_women_anthropologists
Mary Cabot Wheelwright,https://en.wikipedia.org//wiki/Mary_Cabot_Wheelwright,List_of_women_anthropologists
Mary Catherine Bateson,https://en.wikipedia.org//wiki/Mary_Catherine_Bateson,List_of_women_anthropologists
Mary Catherine Ferguson,https://en.wikipedia.org//wiki/Mary_Catherine_Ferguson,List_of_women_anthropologists
Mary Doria Russell,https://en.wikipedia.org//wiki/Mary_Doria_Russell,List_of_women_anthropologists
Mary Douglas,https://en.wikipedia.org//wiki/Mary_Douglas,List_of_women_anthropologists
Mary Frere,https://en.wikipedia.org//wiki/Mary_Frere,List_of_women_anthropologists
Mary Hamilton Swindler,https://en.wikipedia.org//wiki/Mary_Hamilton_Swindler,List_of_women_anthropologists
Mary Lou Ridinger,https://en.wikipedia.org//wiki/Mary_Lou_Ridinger,List_of_women_anthropologists
